agency_cd,site_no,datetime,Mean SSC (mg/l),Mean SSD (t/d),Mean Qw (cfs)
USGS,8358400,7/4/1969,0,0,0
USGS,8358400,7/5/1969,0,0,0
USGS,8358400,7/6/1969,0,0,0
USGS,8358400,7/7/1969,0,0,0
USGS,8358400,7/8/1969,0,0,0
USGS,8358400,7/9/1969,0,0,0
USGS,8358400,7/10/1969,0,0,0
USGS,8358400,7/11/1969,0,0,0
USGS,8358400,7/12/1969,0,0,0
USGS,8358400,7/13/1969,0,0,0
USGS,8358400,7/14/1969,0,0,0
USGS,8358400,7/15/1969,0,0,0
USGS,8358400,7/16/1969,0,0,0
USGS,8358400,7/17/1969,0,0,0
USGS,8358400,7/18/1969,0,0,0
USGS,8358400,7/19/1969,0,0,0
USGS,8358400,7/20/1969,0,0,0
USGS,8358400,7/21/1969,0,0,0
USGS,8358400,7/22/1969,0,0,0
USGS,8358400,7/23/1969,0,0,0
USGS,8358400,7/24/1969,0,0,0
USGS,8358400,7/25/1969,0,0,0
USGS,8358400,7/26/1969,0,0,0
USGS,8358400,7/27/1969,0,0,0
USGS,8358400,7/28/1969,0,0,0
USGS,8358400,7/29/1969,0,0,0
USGS,8358400,7/30/1969,0,0,0
USGS,8358400,7/31/1969,0,0,0
USGS,8358400,8/1/1969,38800,70100,302
USGS,8358400,8/2/1969,34200,12800,94
USGS,8358400,8/3/1969,88500,71000,278
USGS,8358400,8/4/1969,20700,4540,42
USGS,8358400,8/5/1969,31600,25100,242
USGS,8358400,8/6/1969,26500,6990,78
USGS,8358400,8/7/1969,6870,901,12
USGS,8358400,8/8/1969,15700,6540,104
USGS,8358400,8/9/1969,11700,1770,28
USGS,8358400,8/10/1969,0,0,0
USGS,8358400,8/11/1969,0,0,0
USGS,8358400,8/12/1969,0,0,0
USGS,8358400,8/13/1969,0,0,0
USGS,8358400,8/14/1969,0,0,0
USGS,8358400,8/15/1969,0,0,0
USGS,8358400,8/16/1969,0,0,0
USGS,8358400,8/17/1969,0,0,0
USGS,8358400,8/18/1969,0,0,0
USGS,8358400,8/19/1969,0,0,0
USGS,8358400,8/20/1969,0,0,0
USGS,8358400,8/21/1969,0,0,0
USGS,8358400,8/22/1969,0,0,0
USGS,8358400,8/23/1969,0,0,0
USGS,8358400,8/24/1969,3640,2910,15
USGS,8358400,8/25/1969,43400,11500,98
USGS,8358400,8/26/1969,19300,1360,23
USGS,8358400,8/27/1969,5500,327,10
USGS,8358400,8/28/1969,17900,1310,25
USGS,8358400,8/29/1969,27000,4670,64
USGS,8358400,8/30/1969,24300,14700,113
USGS,8358400,8/31/1969,61800,75700,405
USGS,8358400,9/1/1969,87700,328000,1310
USGS,8358400,9/2/1969,58900,146000,867
USGS,8358400,9/3/1969,58600,138000,804
USGS,8358400,9/4/1969,27400,8670,107
USGS,8358400,9/5/1969,1400,49,6.5
USGS,8358400,9/6/1969,0,0,0
USGS,8358400,9/7/1969,0,0,0
USGS,8358400,9/8/1969,0,0,0
USGS,8358400,9/9/1969,0,0,0
USGS,8358400,9/10/1969,0,0,0
USGS,8358400,9/11/1969,31600,1140,11
USGS,8358400,9/12/1969,47800,81900,398
USGS,8358400,9/13/1969,40300,24700,191
USGS,8358400,9/14/1969,45300,39200,268
USGS,8358400,9/15/1969,25800,2920,39
USGS,8358400,9/16/1969,20600,1760,26
USGS,8358400,9/17/1969,3500,38,2
USGS,8358400,9/18/1969,0,0,0
USGS,8358400,9/19/1969,0,0,0
USGS,8358400,9/20/1969,0,0,0
USGS,8358400,9/21/1969,6040,101,2.5
USGS,8358400,9/22/1969,24100,20800,169
USGS,8358400,9/23/1969,26700,2720,35
USGS,8358400,9/24/1969,19000,226,4.4
USGS,8358400,9/25/1969,8560,4.6,0.1
USGS,8358400,9/26/1969,0,0,0
USGS,8358400,9/27/1969,0,0,0
USGS,8358400,9/28/1969,0,0,0
USGS,8358400,9/29/1969,0,0,0
USGS,8358400,9/30/1969,0,0,0
USGS,8358400,10/1/1969,0,0,0
USGS,8358400,10/2/1969,0,0,0
USGS,8358400,10/3/1969,0,0,0
USGS,8358400,10/4/1969,0,0,0
USGS,8358400,10/5/1969,0,0,0
USGS,8358400,10/6/1969,0,0,0
USGS,8358400,10/7/1969,0,0,0
USGS,8358400,10/8/1969,0,0,0
USGS,8358400,10/9/1969,0,0,0
USGS,8358400,10/10/1969,0,0,0
USGS,8358400,10/11/1969,0,0,0
USGS,8358400,10/12/1969,0,0,0
USGS,8358400,10/13/1969,0,0,0
USGS,8358400,10/14/1969,0,0,0
USGS,8358400,10/15/1969,0,0,0
USGS,8358400,10/16/1969,0,0,0
USGS,8358400,10/17/1969,0,0,0
USGS,8358400,10/18/1969,0,0,0
USGS,8358400,10/19/1969,0,0,0
USGS,8358400,10/20/1969,0,0,0
USGS,8358400,10/21/1969,0,0,0
USGS,8358400,10/22/1969,17600,81200,783
USGS,8358400,10/23/1969,36400,342000,3480
USGS,8358400,10/24/1969,39500,437000,4100
USGS,8358400,10/25/1969,32700,403000,4560
USGS,8358400,10/26/1969,24000,114000,1760
USGS,8358400,10/27/1969,14000,31300,828
USGS,8358400,10/28/1969,9700,10200,388
USGS,8358400,10/29/1969,7400,4000,200
USGS,8358400,10/30/1969,8200,5620,254
USGS,8358400,10/31/1969,7400,7430,372
USGS,8358400,11/1/1969,8300,9390,419
USGS,8358400,11/2/1969,8500,11300,492
USGS,8358400,11/3/1969,4500,4520,372
USGS,8358400,11/4/1969,4500,3850,317
USGS,8358400,11/5/1969,8800,4250,179
USGS,8358400,11/6/1969,12900,7070,203
USGS,8358400,11/7/1969,9000,4080,168
USGS,8358400,11/8/1969,2700,904,124
USGS,8358400,11/9/1969,2670,1170,162
USGS,8358400,11/10/1969,3500,2200,233
USGS,8358400,11/11/1969,2850,1470,191
USGS,8358400,11/12/1969,2500,918,136
USGS,8358400,11/13/1969,1650,111,25
USGS,8358400,11/14/1969,900,11,4.4
USGS,8358400,11/15/1969,0,0,0
USGS,8358400,11/16/1969,0,0,0
USGS,8358400,11/17/1969,0,0,0
USGS,8358400,11/18/1969,0,0,0
USGS,8358400,11/19/1969,0,0,0
USGS,8358400,11/20/1969,0,0,0
USGS,8358400,11/21/1969,0,0,0
USGS,8358400,11/22/1969,0,0,0
USGS,8358400,11/23/1969,0,0,0
USGS,8358400,11/24/1969,0,0,0
USGS,8358400,11/25/1969,0,0,0
USGS,8358400,11/26/1969,0,0,0
USGS,8358400,11/27/1969,0,0,0
USGS,8358400,11/28/1969,0,0,0
USGS,8358400,11/29/1969,0,0,0
USGS,8358400,11/30/1969,0,0,0
USGS,8358400,12/1/1969,0,0,0
USGS,8358400,12/2/1969,0,0,0
USGS,8358400,12/3/1969,0,0,0
USGS,8358400,12/4/1969,0,0,0
USGS,8358400,12/5/1969,0,0,0
USGS,8358400,12/6/1969,0,0,0
USGS,8358400,12/7/1969,0,0,0
USGS,8358400,12/8/1969,0,0,0
USGS,8358400,12/9/1969,0,0,0
USGS,8358400,12/10/1969,0,0,0
USGS,8358400,12/11/1969,0,0,0
USGS,8358400,12/12/1969,0,0,0
USGS,8358400,12/13/1969,0,0,0
USGS,8358400,12/14/1969,0,0,0
USGS,8358400,12/15/1969,0,0,0
USGS,8358400,12/16/1969,0,0,0
USGS,8358400,12/17/1969,0,0,0
USGS,8358400,12/18/1969,0,0,0
USGS,8358400,12/19/1969,0,0,0
USGS,8358400,12/20/1969,0,0,0
USGS,8358400,12/21/1969,0,0,0
USGS,8358400,12/22/1969,0,0,0
USGS,8358400,12/23/1969,0,0,0
USGS,8358400,12/24/1969,0,0,0
USGS,8358400,12/25/1969,0,0,0
USGS,8358400,12/26/1969,0,0,0
USGS,8358400,12/27/1969,0,0,0
USGS,8358400,12/28/1969,0,0,0
USGS,8358400,12/29/1969,0,0,0
USGS,8358400,12/30/1969,0,0,0
USGS,8358400,12/31/1969,0,0,0
USGS,8358400,1/1/1970,0,0,0
USGS,8358400,1/2/1970,0,0,0
USGS,8358400,1/3/1970,0,0,0
USGS,8358400,1/4/1970,0,0,0
USGS,8358400,1/5/1970,0,0,0
USGS,8358400,1/6/1970,0,0,0
USGS,8358400,1/7/1970,0,0,0
USGS,8358400,1/8/1970,0,0,0
USGS,8358400,1/9/1970,0,0,0
USGS,8358400,1/10/1970,0,0,0
USGS,8358400,1/11/1970,0,0,0
USGS,8358400,1/12/1970,0,0,0
USGS,8358400,1/13/1970,0,0,0
USGS,8358400,1/14/1970,0,0,0
USGS,8358400,1/15/1970,0,0,0
USGS,8358400,1/16/1970,0,0,0
USGS,8358400,1/17/1970,0,0,0
USGS,8358400,1/18/1970,0,0,0
USGS,8358400,1/19/1970,0,0,0
USGS,8358400,1/20/1970,0,0,0
USGS,8358400,1/21/1970,0,0,0
USGS,8358400,1/22/1970,0,0,0
USGS,8358400,1/23/1970,0,0,0
USGS,8358400,1/24/1970,0,0,0
USGS,8358400,1/25/1970,0,0,0
USGS,8358400,1/26/1970,0,0,0
USGS,8358400,1/27/1970,0,0,0
USGS,8358400,1/28/1970,0,0,0
USGS,8358400,1/29/1970,0,0,0
USGS,8358400,1/30/1970,0,0,0
USGS,8358400,1/31/1970,0,0,0
USGS,8358400,2/1/1970,0,0,0
USGS,8358400,2/2/1970,0,0,0
USGS,8358400,2/3/1970,0,0,0
USGS,8358400,2/4/1970,0,0,0
USGS,8358400,2/5/1970,0,0,0
USGS,8358400,2/6/1970,0,0,0
USGS,8358400,2/7/1970,0,0,0
USGS,8358400,2/8/1970,0,0,0
USGS,8358400,2/9/1970,0,0,0
USGS,8358400,2/10/1970,0,0,0
USGS,8358400,2/11/1970,0,0,0
USGS,8358400,2/12/1970,0,0,0
USGS,8358400,2/13/1970,0,0,0
USGS,8358400,2/14/1970,0,0,0
USGS,8358400,2/15/1970,0,0,0
USGS,8358400,2/16/1970,0,0,0
USGS,8358400,2/17/1970,0,0,0
USGS,8358400,2/18/1970,0,0,0
USGS,8358400,2/19/1970,0,0,0
USGS,8358400,2/20/1970,0,0,0
USGS,8358400,2/21/1970,0,0,0
USGS,8358400,2/22/1970,0,0,0
USGS,8358400,2/23/1970,0,0,0
USGS,8358400,2/24/1970,0,0,0
USGS,8358400,2/25/1970,0,0,0
USGS,8358400,2/26/1970,0,0,0
USGS,8358400,2/27/1970,0,0,0
USGS,8358400,2/28/1970,0,0,0
USGS,8358400,3/1/1970,0,0,0
USGS,8358400,3/2/1970,0,0,0
USGS,8358400,3/3/1970,0,0,0
USGS,8358400,3/4/1970,0,0,0
USGS,8358400,3/5/1970,0,0,0
USGS,8358400,3/6/1970,0,0,0
USGS,8358400,3/7/1970,0,0,0
USGS,8358400,3/8/1970,0,0,0
USGS,8358400,3/9/1970,0,0,0
USGS,8358400,3/10/1970,0,0,0
USGS,8358400,3/11/1970,0,0,0
USGS,8358400,3/12/1970,0,0,0
USGS,8358400,3/13/1970,0,0,0
USGS,8358400,3/14/1970,0,0,0
USGS,8358400,3/15/1970,0,0,0
USGS,8358400,3/16/1970,0,0,0
USGS,8358400,3/17/1970,0,0,0
USGS,8358400,3/18/1970,0,0,0
USGS,8358400,3/19/1970,0,0,0
USGS,8358400,3/20/1970,0,0,0
USGS,8358400,3/21/1970,0,0,0
USGS,8358400,3/22/1970,0,0,0
USGS,8358400,3/23/1970,0,0,0
USGS,8358400,3/24/1970,0,0,0
USGS,8358400,3/25/1970,0,0,0
USGS,8358400,3/26/1970,0,0,0
USGS,8358400,3/27/1970,0,0,0
USGS,8358400,3/28/1970,0,0,0
USGS,8358400,3/29/1970,0,0,0
USGS,8358400,3/30/1970,0,0,0
USGS,8358400,3/31/1970,0,0,0
USGS,8358400,4/1/1970,0,0,0
USGS,8358400,4/2/1970,0,0,0
USGS,8358400,4/3/1970,0,0,0
USGS,8358400,4/4/1970,0,0,0
USGS,8358400,4/5/1970,0,0,0
USGS,8358400,4/6/1970,0,0,0
USGS,8358400,4/7/1970,0,0,0
USGS,8358400,4/8/1970,0,0,0
USGS,8358400,4/9/1970,0,0,0
USGS,8358400,4/10/1970,0,0,0
USGS,8358400,4/11/1970,0,0,0
USGS,8358400,4/12/1970,0,0,0
USGS,8358400,4/13/1970,0,0,0
USGS,8358400,4/14/1970,0,0,0
USGS,8358400,4/15/1970,0,0,0
USGS,8358400,4/16/1970,0,0,0
USGS,8358400,4/17/1970,0,0,0
USGS,8358400,4/18/1970,0,0,0
USGS,8358400,4/19/1970,0,0,0
USGS,8358400,4/20/1970,0,0,0
USGS,8358400,4/21/1970,0,0,0
USGS,8358400,4/22/1970,0,0,0
USGS,8358400,4/23/1970,0,0,0
USGS,8358400,4/24/1970,0,0,0
USGS,8358400,4/25/1970,0,0,0
USGS,8358400,4/26/1970,0,0,0
USGS,8358400,4/27/1970,0,0,0
USGS,8358400,4/28/1970,0,0,0
USGS,8358400,4/29/1970,0,0,0
USGS,8358400,4/30/1970,0,0,0
USGS,8358400,5/1/1970,0,0,0
USGS,8358400,5/2/1970,0,0,0
USGS,8358400,5/3/1970,0,0,0
USGS,8358400,5/4/1970,0,0,0
USGS,8358400,5/5/1970,0,0,0
USGS,8358400,5/6/1970,0,0,0
USGS,8358400,5/7/1970,0,0,0
USGS,8358400,5/8/1970,0,0,0
USGS,8358400,5/9/1970,0,0,0
USGS,8358400,5/10/1970,0,0,0
USGS,8358400,5/11/1970,3580,2450,69
USGS,8358400,5/12/1970,6700,4490,248
USGS,8358400,5/13/1970,4300,1280,110
USGS,8358400,5/14/1970,3400,358,39
USGS,8358400,5/15/1970,6350,3630,166
USGS,8358400,5/16/1970,8740,13100,484
USGS,8358400,5/17/1970,8300,13900,620
USGS,8358400,5/18/1970,7100,13000,680
USGS,8358400,5/19/1970,6100,9550,580
USGS,8358400,5/20/1970,5200,6230,444
USGS,8358400,5/21/1970,5000,5080,376
USGS,8358400,5/22/1970,4100,5000,452
USGS,8358400,5/23/1970,5500,8320,560
USGS,8358400,5/24/1970,4500,5690,468
USGS,8358400,5/25/1970,3710,3180,317
USGS,8358400,5/26/1970,2540,2010,293
USGS,8358400,5/27/1970,2710,1490,203
USGS,8358400,5/28/1970,1930,972,140
USGS,8358400,5/29/1970,3690,4820,484
USGS,8358400,5/30/1970,4540,5880,480
USGS,8358400,5/31/1970,5680,7180,468
USGS,8358400,6/1/1970,5320,6260,436
USGS,8358400,6/2/1970,3590,3450,356
USGS,8358400,6/3/1970,3020,2100,257
USGS,8358400,6/4/1970,2520,1810,266
USGS,8358400,6/5/1970,4180,3970,352
USGS,8358400,6/6/1970,6240,9970,592
USGS,8358400,6/7/1970,4450,6870,572
USGS,8358400,6/8/1970,5050,8340,612
USGS,8358400,6/9/1970,4410,7530,632
USGS,8358400,6/10/1970,3700,5310,532
USGS,8358400,6/11/1970,3440,4010,432
USGS,8358400,6/12/1970,3450,3500,376
USGS,8358400,6/13/1970,3050,3100,376
USGS,8358400,6/14/1970,2340,1810,287
USGS,8358400,6/15/1970,4830,6420,492
USGS,8358400,6/16/1970,2940,3270,412
USGS,8358400,6/17/1970,1310,340,96
USGS,8358400,6/18/1970,146,8.7,6.5
USGS,8358400,6/19/1970,0,0,0
USGS,8358400,6/20/1970,0,0,0
USGS,8358400,6/21/1970,0,0,0
USGS,8358400,6/22/1970,0,0,0
USGS,8358400,6/23/1970,0,0,0
USGS,8358400,6/24/1970,0,0,0
USGS,8358400,6/25/1970,0,0,0
USGS,8358400,6/26/1970,0,0,0
USGS,8358400,6/27/1970,0,0,0
USGS,8358400,6/28/1970,0,0,0
USGS,8358400,6/29/1970,0,0,0
USGS,8358400,6/30/1970,0,0,0
USGS,8358400,7/1/1970,0,0,0
USGS,8358400,7/2/1970,0,0,0
USGS,8358400,7/3/1970,0,0,0
USGS,8358400,7/4/1970,0,0,0
USGS,8358400,7/5/1970,0,0,0
USGS,8358400,7/6/1970,0,0,0
USGS,8358400,7/7/1970,0,0,0
USGS,8358400,7/8/1970,0,0,0
USGS,8358400,7/9/1970,0,0,0
USGS,8358400,7/10/1970,0,0,0
USGS,8358400,7/11/1970,0,0,0
USGS,8358400,7/12/1970,0,0,0
USGS,8358400,7/13/1970,0,0,0
USGS,8358400,7/14/1970,0,0,0
USGS,8358400,7/15/1970,0,0,0
USGS,8358400,7/16/1970,0,0,0
USGS,8358400,7/17/1970,0,0,0
USGS,8358400,7/18/1970,0,0,0
USGS,8358400,7/19/1970,0,0,0
USGS,8358400,7/20/1970,0,0,0
USGS,8358400,7/21/1970,0,0,0
USGS,8358400,7/22/1970,0,0,0
USGS,8358400,7/23/1970,0,0,0
USGS,8358400,7/24/1970,89900,25600,49
USGS,8358400,7/25/1970,57400,13100,40
USGS,8358400,7/26/1970,44000,3210,27
USGS,8358400,7/27/1970,1830,43,4.5
USGS,8358400,7/28/1970,28900,34600,141
USGS,8358400,7/29/1970,33100,10800,56
USGS,8358400,7/30/1970,3750,81,2
USGS,8358400,7/31/1970,0,0,0
USGS,8358400,8/1/1970,0,0,0
USGS,8358400,8/2/1970,0,0,0
USGS,8358400,8/3/1970,0,0,0
USGS,8358400,8/4/1970,0,0,0
USGS,8358400,8/5/1970,0,0,0
USGS,8358400,8/6/1970,0,0,0
USGS,8358400,8/7/1970,0,0,0
USGS,8358400,8/8/1970,9500,19200,62
USGS,8358400,8/9/1970,69500,43100,152
USGS,8358400,8/10/1970,50800,7610,41
USGS,8358400,8/11/1970,15300,1780,41
USGS,8358400,8/12/1970,1500,41,10
USGS,8358400,8/13/1970,0,0,0
USGS,8358400,8/14/1970,0,0,0
USGS,8358400,8/15/1970,0,0,0
USGS,8358400,8/16/1970,3250,134,3.8
USGS,8358400,8/17/1970,12800,1740,37
USGS,8358400,8/18/1970,2350,58,9.2
USGS,8358400,8/19/1970,2500,29,4.3
USGS,8358400,8/20/1970,0,0,0
USGS,8358400,8/21/1970,0,0,0
USGS,8358400,8/22/1970,0,0,0
USGS,8358400,8/23/1970,0,0,0
USGS,8358400,8/24/1970,0,0,0
USGS,8358400,8/25/1970,0,0,0
USGS,8358400,8/26/1970,0,0,0
USGS,8358400,8/27/1970,0,0,0
USGS,8358400,8/28/1970,0,0,0
USGS,8358400,8/29/1970,0,0,0
USGS,8358400,8/30/1970,0,0,0
USGS,8358400,8/31/1970,0,0,0
USGS,8358400,9/1/1970,0,0,0
USGS,8358400,9/2/1970,0,0,0
USGS,8358400,9/3/1970,0,0,0
USGS,8358400,9/4/1970,0,0,0
USGS,8358400,9/5/1970,0,0,0
USGS,8358400,9/6/1970,0,0,0
USGS,8358400,9/7/1970,0,0,0
USGS,8358400,9/8/1970,0,0,0
USGS,8358400,9/9/1970,0,0,0
USGS,8358400,9/10/1970,0,0,0
USGS,8358400,9/11/1970,0,0,0
USGS,8358400,9/12/1970,0,0,0
USGS,8358400,9/13/1970,0,0,0
USGS,8358400,9/14/1970,0,0,0
USGS,8358400,9/15/1970,0,0,0
USGS,8358400,9/16/1970,0,0,0
USGS,8358400,9/17/1970,0,0,0
USGS,8358400,9/18/1970,0,0,0
USGS,8358400,9/19/1970,0,0,0
USGS,8358400,9/20/1970,0,0,0
USGS,8358400,9/21/1970,0,0,0
USGS,8358400,9/22/1970,0,0,0
USGS,8358400,9/23/1970,0,0,0
USGS,8358400,9/24/1970,0,0,0
USGS,8358400,9/25/1970,0,0,0
USGS,8358400,9/26/1970,0,0,0
USGS,8358400,9/27/1970,0,0,0
USGS,8358400,9/28/1970,0,0,0
USGS,8358400,9/29/1970,0,0,0
USGS,8358400,9/30/1970,0,0,0
USGS,8358400,10/1/1970,0,0,0
USGS,8358400,10/2/1970,0,0,0
USGS,8358400,10/3/1970,0,0,0
USGS,8358400,10/4/1970,0,0,0
USGS,8358400,10/5/1970,0,0,0
USGS,8358400,10/6/1970,0,0,0
USGS,8358400,10/7/1970,0,0,0
USGS,8358400,10/8/1970,0,0,0
USGS,8358400,10/9/1970,0,0,0
USGS,8358400,10/10/1970,0,0,0
USGS,8358400,10/11/1970,0,0,0
USGS,8358400,10/12/1970,0,0,0
USGS,8358400,10/13/1970,0,0,0
USGS,8358400,10/14/1970,0,0,0
USGS,8358400,10/15/1970,0,0,0
USGS,8358400,10/16/1970,0,0,0
USGS,8358400,10/17/1970,0,0,0
USGS,8358400,10/18/1970,0,0,0
USGS,8358400,10/19/1970,0,0,0
USGS,8358400,10/20/1970,0,0,0
USGS,8358400,10/21/1970,0,0,0
USGS,8358400,10/22/1970,0,0,0
USGS,8358400,10/23/1970,0,0,0
USGS,8358400,10/24/1970,0,0,0
USGS,8358400,10/25/1970,0,0,0
USGS,8358400,10/26/1970,0,0,0
USGS,8358400,10/27/1970,0,0,0
USGS,8358400,10/28/1970,0,0,0
USGS,8358400,10/29/1970,0,0,0
USGS,8358400,10/30/1970,0,0,0
USGS,8358400,10/31/1970,0,0,0
USGS,8358400,11/1/1970,0,0,0
USGS,8358400,11/2/1970,0,0,0
USGS,8358400,11/3/1970,0,0,0
USGS,8358400,11/4/1970,0,0,0
USGS,8358400,11/5/1970,0,0,0
USGS,8358400,11/6/1970,0,0,0
USGS,8358400,11/7/1970,0,0,0
USGS,8358400,11/8/1970,0,0,0
USGS,8358400,11/9/1970,0,0,0
USGS,8358400,11/10/1970,0,0,0
USGS,8358400,11/11/1970,0,0,0
USGS,8358400,11/12/1970,0,0,0
USGS,8358400,11/13/1970,0,0,0
USGS,8358400,11/14/1970,0,0,0
USGS,8358400,11/15/1970,0,0,0
USGS,8358400,11/16/1970,0,0,0
USGS,8358400,11/17/1970,0,0,0
USGS,8358400,11/18/1970,0,0,0
USGS,8358400,11/19/1970,0,0,0
USGS,8358400,11/20/1970,0,0,0
USGS,8358400,11/21/1970,0,0,0
USGS,8358400,11/22/1970,0,0,0
USGS,8358400,11/23/1970,0,0,0
USGS,8358400,11/24/1970,0,0,0
USGS,8358400,11/25/1970,0,0,0
USGS,8358400,11/26/1970,0,0,0
USGS,8358400,11/27/1970,0,0,0
USGS,8358400,11/28/1970,0,0,0
USGS,8358400,11/29/1970,0,0,0
USGS,8358400,11/30/1970,0,0,0
USGS,8358400,12/1/1970,0,0,0
USGS,8358400,12/2/1970,0,0,0
USGS,8358400,12/3/1970,0,0,0
USGS,8358400,12/4/1970,0,0,0
USGS,8358400,12/5/1970,0,0,0
USGS,8358400,12/6/1970,0,0,0
USGS,8358400,12/7/1970,0,0,0
USGS,8358400,12/8/1970,0,0,0
USGS,8358400,12/9/1970,0,0,0
USGS,8358400,12/10/1970,0,0,0
USGS,8358400,12/11/1970,0,0,0
USGS,8358400,12/12/1970,0,0,0
USGS,8358400,12/13/1970,0,0,0
USGS,8358400,12/14/1970,0,0,0
USGS,8358400,12/15/1970,0,0,0
USGS,8358400,12/16/1970,0,0,0
USGS,8358400,12/17/1970,0,0,0
USGS,8358400,12/18/1970,0,0,0
USGS,8358400,12/19/1970,0,0,0
USGS,8358400,12/20/1970,0,0,0
USGS,8358400,12/21/1970,0,0,0
USGS,8358400,12/22/1970,0,0,0
USGS,8358400,12/23/1970,0,0,0
USGS,8358400,12/24/1970,0,0,0
USGS,8358400,12/25/1970,0,0,0
USGS,8358400,12/26/1970,0,0,0
USGS,8358400,12/27/1970,0,0,0
USGS,8358400,12/28/1970,0,0,0
USGS,8358400,12/29/1970,0,0,0
USGS,8358400,12/30/1970,0,0,0
USGS,8358400,12/31/1970,0,0,0
USGS,8358400,1/1/1971,0,0,0
USGS,8358400,1/2/1971,0,0,0
USGS,8358400,1/3/1971,0,0,0
USGS,8358400,1/4/1971,0,0,0
USGS,8358400,1/5/1971,0,0,0
USGS,8358400,1/6/1971,0,0,0
USGS,8358400,1/7/1971,0,0,0
USGS,8358400,1/8/1971,0,0,0
USGS,8358400,1/9/1971,0,0,0
USGS,8358400,1/10/1971,0,0,0
USGS,8358400,1/11/1971,0,0,0
USGS,8358400,1/12/1971,0,0,0
USGS,8358400,1/13/1971,0,0,0
USGS,8358400,1/14/1971,0,0,0
USGS,8358400,1/15/1971,0,0,0
USGS,8358400,1/16/1971,0,0,0
USGS,8358400,1/17/1971,0,0,0
USGS,8358400,1/18/1971,0,0,0
USGS,8358400,1/19/1971,0,0,0
USGS,8358400,1/20/1971,0,0,0
USGS,8358400,1/21/1971,0,0,0
USGS,8358400,1/22/1971,0,0,0
USGS,8358400,1/23/1971,0,0,0
USGS,8358400,1/24/1971,0,0,0
USGS,8358400,1/25/1971,0,0,0
USGS,8358400,1/26/1971,0,0,0
USGS,8358400,1/27/1971,0,0,0
USGS,8358400,1/28/1971,0,0,0
USGS,8358400,1/29/1971,0,0,0
USGS,8358400,1/30/1971,0,0,0
USGS,8358400,1/31/1971,0,0,0
USGS,8358400,2/1/1971,0,0,0
USGS,8358400,2/2/1971,0,0,0
USGS,8358400,2/3/1971,0,0,0
USGS,8358400,2/4/1971,0,0,0
USGS,8358400,2/5/1971,0,0,0
USGS,8358400,2/6/1971,0,0,0
USGS,8358400,2/7/1971,0,0,0
USGS,8358400,2/8/1971,0,0,0
USGS,8358400,2/9/1971,0,0,0
USGS,8358400,2/10/1971,0,0,0
USGS,8358400,2/11/1971,0,0,0
USGS,8358400,2/12/1971,0,0,0
USGS,8358400,2/13/1971,0,0,0
USGS,8358400,2/14/1971,0,0,0
USGS,8358400,2/15/1971,0,0,0
USGS,8358400,2/16/1971,0,0,0
USGS,8358400,2/17/1971,0,0,0
USGS,8358400,2/18/1971,0,0,0
USGS,8358400,2/19/1971,0,0,0
USGS,8358400,2/20/1971,0,0,0
USGS,8358400,2/21/1971,0,0,0
USGS,8358400,2/22/1971,0,0,0
USGS,8358400,2/23/1971,0,0,0
USGS,8358400,2/24/1971,0,0,0
USGS,8358400,2/25/1971,0,0,0
USGS,8358400,2/26/1971,0,0,0
USGS,8358400,2/27/1971,0,0,0
USGS,8358400,2/28/1971,0,0,0
USGS,8358400,3/1/1971,0,0,0
USGS,8358400,3/2/1971,0,0,0
USGS,8358400,3/3/1971,0,0,0
USGS,8358400,3/4/1971,0,0,0
USGS,8358400,3/5/1971,0,0,0
USGS,8358400,3/6/1971,0,0,0
USGS,8358400,3/7/1971,0,0,0
USGS,8358400,3/8/1971,0,0,0
USGS,8358400,3/9/1971,0,0,0
USGS,8358400,3/10/1971,0,0,0
USGS,8358400,3/11/1971,0,0,0
USGS,8358400,3/12/1971,0,0,0
USGS,8358400,3/13/1971,0,0,0
USGS,8358400,3/14/1971,0,0,0
USGS,8358400,3/15/1971,0,0,0
USGS,8358400,3/16/1971,0,0,0
USGS,8358400,3/17/1971,0,0,0
USGS,8358400,3/18/1971,0,0,0
USGS,8358400,3/19/1971,0,0,0
USGS,8358400,3/20/1971,0,0,0
USGS,8358400,3/21/1971,0,0,0
USGS,8358400,3/22/1971,0,0,0
USGS,8358400,3/23/1971,0,0,0
USGS,8358400,3/24/1971,0,0,0
USGS,8358400,3/25/1971,0,0,0
USGS,8358400,3/26/1971,0,0,0
USGS,8358400,3/27/1971,0,0,0
USGS,8358400,3/28/1971,0,0,0
USGS,8358400,3/29/1971,0,0,0
USGS,8358400,3/30/1971,0,0,0
USGS,8358400,3/31/1971,0,0,0
USGS,8358400,4/1/1971,0,0,0
USGS,8358400,4/2/1971,6070,3310,67
USGS,8358400,4/3/1971,6800,1140,62
USGS,8358400,4/4/1971,1380,75,11
USGS,8358400,4/5/1971,0,0,0
USGS,8358400,4/6/1971,0,0,0
USGS,8358400,4/7/1971,0,0,0
USGS,8358400,4/8/1971,0,0,0
USGS,8358400,4/9/1971,0,0,0
USGS,8358400,4/10/1971,0,0,0
USGS,8358400,4/11/1971,0,0,0
USGS,8358400,4/12/1971,0,0,0
USGS,8358400,4/13/1971,0,0,0
USGS,8358400,4/14/1971,0,0,0
USGS,8358400,4/15/1971,0,0,0
USGS,8358400,4/16/1971,0,0,0
USGS,8358400,4/17/1971,0,0,0
